dirbt_id,seniunijos_pavad,atr_uzstatytas_plotas,stat_pabaigos_metai,aukstu_skaicius,status,pool,n_candidates,b_OBJECTID,b_TOP_ID,b_Shape_Area,b_seniunija,b_cx,b_cy,log_area_dist
74520035349994559,Kauno m.,19.0,1968.0,1,ambiguous,citywide,14402,25601.0,06EC2A22-2355-40BE-BB99-EE0F7A2F6ECF,19.0,Petrašiūnų sen.,501135.92420000024,6084766.5735,0.0
75686367082871298,Žaliakalnio sen.,115.0,1925.0,1,ambiguous,district,4615,23671.0,B9EA0E3C-A87D-4047-8F0E-5031959E9446,115.00420362091396,Žaliakalnio sen.,495462.99479957996,6086774.719264057,3.6552557285851606e-05
75679716145984677,Kauno m.,195.0,1956.0,2,ambiguous,citywide,30549,38114.0,22F8A3E3-5785-411F-82EE-B58C726D4254,195.01181014328708,Panemunės sen.,496942.346944458,6078760.359213369,6.0563003393632187e-05
65122555447930747,Šilainių sen.,117.0,2018.0,2,ambiguous,district,7338,54538.0,c0c8da1d-985c-4aaf-bb66-8548289f2b25,117.00079612570875,Šilainių sen.,493059.2883836528,6087442.223306325,6.804470086940739e-06
74417764993045865,Kauno m.,21.0,1970.0,1,ambiguous,citywide,15889,28359.0,7954F990-38CB-4317-9E88-38DC85F535ED,21.000499999102203,Vilijampolės sen.,492868.10720000026,6086517.1454,2.3809197616131428e-05
75646251248002824,Aleksoto sen.,93.0,1939.0,1,ambiguous,district,8132,38355.0,B83FA852-A8A2-4333-85E2-963854C6A441,92.99477899409534,Aleksoto sen.,491491.75716653577,6081516.157175087,5.6141424337852186e-05
74914378255996936,Kauno m.,9.0,1926.0,1,ambiguous,citywide,5299,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.28784872494197433
75091476391216841,Petrašiūnų sen.,460.0,1974.0,1,ambiguous,district,948,5115.0,38B6733C-C1B1-462A-B5F0-4EEA1F708606,459.75039999610783,Petrašiūnų sen.,501644.4500000001,6085357.029999999,0.0005427559694908268
65061142177348735,Vilijampolės sen.,20.0,1996.0,1,ambiguous,district,1798,25961.0,6BB0E567-1FD7-4837-B2E0-63DB9922A11C,20.046249997112902,Vilijampolės sen.,489080.6142456152,6087121.173569714,0.002309830142869007
65144624997966485,Šilainių sen.,194.0,2013.0,2,ambiguous,district,5737,21985.0,2FBD1F52-D554-4956-A4CC-4E2E469D3D95,194.0363999972552,Šilainių sen.,493425.9664000002,6089461.7496,0.00018761125173938353
65307404385195125,Šilainių sen.,289.0,2010.0,1,ambiguous,district,3608,18434.0,AA58E44D-DCA3-4BC1-9225-05137101C8EF,288.97627344679734,Šilainių sen.,490128.0443067584,6088551.334287076,8.210217030057976e-05
65226775126359021,Kauno m.,84.0,2008.0,1,ambiguous,citywide,40191,21847.0,4B6E9AF2-DE68-4C5F-B2A5-514F3513B1A7,83.99804999840613,Panemunės sen.,500004.7546785543,6080871.009910013,2.3214574144780897e-05
64857824611286086,Kauno m.,91.0,2023.0,2,ambiguous,citywide,40777,60670.0,515c4a10-9bd6-456c-bba3-38bf4a8d63c5,90.9991747341689,Šilainių sen.,487635.8761244525,6087628.670422229,9.068896408948035e-06
74298394672439996,Kauno m.,22.0,1952.0,1,ambiguous,citywide,16561,54794.0,602187e6-288e-4b60-a8c1-e118443d91d0,21.998916665486203,Vilijampolės sen.,491043.35404556396,6086148.481079037,4.9243690350753155e-05
6491789993481023,Petrašiūnų sen.,749.0,2018.0,1,ambiguous,district,730,18273.0,2026459D-B229-4892-AFB4-25DDD5BEDC5A,748.1071499986,Petrašiūnų sen.,500350.77355275024,6087688.900446353,0.0011927671406217755
75344326549375493,Kauno m.,184.0,2002.0,1,ambiguous,citywide,32106,49431.0,91a2a2eb-6ce5-4b85-b458-e74952dfacf3,183.99997621008683,Panemunės sen.,498669.35358679865,6078335.511358585,1.292930154050964e-07
74837531519726372,Kauno m.,22.0,1960.0,1,ambiguous,citywide,16561,54794.0,602187e6-288e-4b60-a8c1-e118443d91d0,21.998916665486203,Vilijampolės sen.,491043.35404556396,6086148.481079037,4.9243690350753155e-05
64707957295883134,Kauno m.,164.0,2025.0,1,ambiguous,citywide,35120,50066.0,DD6973A7-979E-47BB-A770-612AAF490FBC,163.99815089737675,Aleksoto sen.,490520.18553945003,6084803.873631069,1.1275079558892287e-05
74966593826978969,Kauno m.,45.0,1976.0,1,ambiguous,citywide,28078,65544.0,0c6bfe43-eb3f-4abb-9bff-55ab2bd80d1a,45.00034363380952,Panemunės sen.,500968.06799999974,6079315.238349998,7.636277722156137e-06
74995688196564506,Kauno m.,15.0,1977.0,1,ambiguous,citywide,11269,32282.0,8B41C570-8FB4-453E-B4C6-A45E9968D4D0,15.000750000683592,Aleksoto sen.,491920.7975308333,6084434.660006409,4.999879561218279e-05
75648225858176696,Vilijampolės sen.,96.0,1938.0,1,ambiguous,district,4526,9688.0,B7899E2F-6880-4ECC-9485-CC249F952EED,95.99956022278742,Vilijampolės sen.,493276.47633778467,6086729.852144239,4.581023123506611e-06
7569006420705425,Žaliakalnio sen.,148.0,1924.0,1,ambiguous,district,4326,27657.0,CFCFC786-1DA5-4608-AD10-0029B8E7276F,147.99605000070744,Žaliakalnio sen.,494910.2898978699,6086232.687046607,2.6689540571389614e-05
64709270472948069,Kauno m.,272.0,2025.0,1,ambiguous,citywide,20724,18377.0,6506E6E0-05E6-49BF-ACE5-7374D0A9976E,272.0005807609091,Aleksoto sen.,495044.3378382464,6081123.09082437,2.13514812141824e-06
74446748558455636,Kauno m.,10.0,1971.0,1,ambiguous,citywide,6494,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.182488209284148
81611453849359361,Kauno m.,5.0,1975.0,1,ambiguous,citywide,345,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.8756353898440936
74163603653128921,Kauno m.,17.0,2001.0,1,ambiguous,citywide,12896,7495.0,20E3F8ED-B037-4A40-9933-B4B5DFBA6909,17.000950002374314,Aleksoto sen.,495416.22617561574,6080355.553315051,5.588093123831683e-05
74956526397645981,Kauno m.,71.5,1972.0,1,ambiguous,citywide,38022,31063.0,507737BF-5276-4B52-98CF-B6E95E2A4259,71.49969999153838,Vilijampolės sen.,490068.2682121225,6086529.338065895,4.195931342820813e-06
74584363694339281,Kauno m.,24.41,1924.0,1,ambiguous,citywide,17844,52010.0,01a05357-bc0e-4e02-a4b9-f75478864921,24.41152724999729,Aleksoto sen.,492117.2660499997,6084040.6913,6.256461376041855e-05
65020763036683624,Panemunės sen.,292.0,2015.0,1,ambiguous,district,2647,64088.0,e38d6504-29da-4885-a390-b37608b7221d,291.9595836625355,Panemunės sen.,498268.8325658558,6080404.081864834,0.00013842169444533425
74439986864359112,Kauno m.,8.0,1970.0,1,ambiguous,citywide,3969,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.40563176059835815
74185969989331191,Vilijampolės sen.,146.0,1993.0,2,ambiguous,district,3894,22141.0,777A5BB9-A5EB-4575-90FC-06F3AF98958A,145.9329264374604,Vilijampolės sen.,494043.2412179745,6087351.7991159605,0.0004595135227694058
7445312052957162,Kauno m.,23.0,1980.0,1,ambiguous,citywide,17115,23510.0,B614982E-50C9-49D2-BD1F-20276B84190F,23.003700001622736,Vilijampolės sen.,493912.0850999998,6087234.5699,0.0001608566976387671
74234864880532561,Kauno m.,11.0,1935.0,0,ambiguous,citywide,7571,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.08717802947982323
74228495515768544,Panemunės sen.,34.0,1977.0,1,ambiguous,district,2497,4002.0,93D3FD83-062C-42FB-ABB3-B7AEFE20F034,33.97110000104047,Panemunės sen.,498996.3533261803,6080199.459891114,0.0008503614242112434
74882172989506252,Kauno m.,53.0,1992.0,1,ambiguous,citywide,31970,24762.0,AF857F01-A02A-405E-BE3C-A6626B3D8168,52.99909993728964,Žaliakalnio sen.,495607.0272298793,6086424.393855643,1.6982459491110546e-05
65342418884976633,Panemunės sen.,83.0,2017.0,1,ambiguous,district,4990,38868.0,7D071E9F-749E-432D-8E44-DD37DB679397,83.00642798505487,Panemunės sen.,498168.98822692793,6081427.096556457,7.744260431419292e-05
74444484338861652,Vilijampolės sen.,24.0,1954.0,1,ambiguous,district,2096,55868.0,1b76aeab-7b08-4abd-8ed0-98000da9e43f,24.02002300039078,Vilijampolės sen.,492648.24967860273,6085679.234420062,0.0008339438550892808
74160253020473299,Kauno m.,10.0,2001.0,1,ambiguous,citywide,6494,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.182488209284148
75471053405477939,Dainavos sen.,522.0,1975.0,2,ambiguous,district,583,8776.0,6B9C56E1-3BF2-45E0-9E14-439B0AFC05F2,522.4826073259746,Dainavos sen.,497955.2393705855,6086924.114221542,0.0009241079878856695
75602418771264487,Šančių sen.,80.0,1961.0,1,ambiguous,district,3574,33760.0,48ECFD39-DED4-46A2-B84F-62D086379A70,79.97560000310708,Šančių sen.,496800.3841970748,6083460.520683934,0.00030504648310891724
64901000124094652,Aleksoto sen.,109.0,2020.0,2,ambiguous,district,8083,3033.0,611B1091-203B-4F36-8356-4FB793AC3A21,108.99669999884367,Aleksoto sen.,493951.32500000024,6079856.45,3.0275698270187945e-05
74622591847061298,Kauno m.,30.5,1932.0,1,ambiguous,citywide,20768,29936.0,45939895-8C1B-4565-BECF-66DA04AF4748,30.49730853617119,Šilainių sen.,492208.98404999997,6086695.428499999,8.824860949285807e-05
7561604012489373,Vilijampolės sen.,134.0,1958.0,1,ambiguous,district,4106,8874.0,C043916F-7B1B-439E-AE70-43917247A7C8,133.98125001070554,Vilijampolės sen.,490766.09372059145,6086079.037951272,0.00013993508369924967
75583266372808489,Vilijampolės sen.,371.0,1964.0,2,ambiguous,district,1010,18256.0,F7446D5A-6E5C-42CE-98D9-231CD6C85E47,370.8455302216689,Vilijampolės sen.,493556.73685480916,6086271.657290549,0.00041644729062984
74408174955037876,Kauno m.,5.0,1983.0,1,ambiguous,citywide,345,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.8756353898440936
74433127555267667,Kauno m.,46.0,1960.0,1,ambiguous,citywide,28608,21498.0,670D33CE-01EF-4EA9-B08C-9EF33B7C05F2,46.00600000535231,Šilainių sen.,486785.7866999997,6088022.945,0.00013042639307148107
74870215321042391,Kauno m.,206.0,1998.0,2,ambiguous,citywide,29091,52231.0,b172a5cb-e900-483f-93c7-cbbc5b766411,205.99237666784035,Šilainių sen.,494223.74642320396,6090661.421655412,3.700715155119383e-05
75013461914557988,Kauno m.,21.0,1976.0,1,ambiguous,citywide,15889,28359.0,7954F990-38CB-4317-9E88-38DC85F535ED,21.000499999102203,Vilijampolės sen.,492868.10720000026,6086517.1454,2.3809197616131428e-05
74453075208272101,Kauno m.,10.0,1969.0,1,ambiguous,citywide,6494,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.182488209284148
74127929468551554,Kauno m.,23.0,2002.0,1,ambiguous,citywide,17115,23510.0,B614982E-50C9-49D2-BD1F-20276B84190F,23.003700001622736,Vilijampolės sen.,493912.0850999998,6087234.5699,0.0001608566976387671
64918617239675014,Kauno m.,254.0,2023.0,1,ambiguous,citywide,22600,63209.0,2445ce0d-5dfe-4d83-98c4-f36662b44cf2,253.98964792018862,Centro sen.,494782.7180776584,6084606.178594253,4.075705028672161e-05
65162036803173895,Šilainių sen.,152.0,2012.0,2,ambiguous,district,6764,60538.0,8cc70905-f777-4d56-8603-da49abc40530,152.01596744693106,Šilainių sen.,489487.268343476,6088541.676850977,0.00010504347570794437
65089846503525825,Petrašiūnų sen.,56.0,2013.0,1,ambiguous,district,3638,50320.0,23474d0c-167b-4116-a6a9-cb6f9bfa6465,56.017017282032896,Petrašiūnų sen.,501184.7098328033,6084529.382430511,0.0003038338741143676
65348683422947501,Panemunės sen.,153.0,2009.0,1,ambiguous,district,4970,65684.0,e63aabce-44c1-4e73-b712-9bcef8304642,152.99983070189063,Panemunės sen.,500380.4153334387,6080451.979982716,1.1065242029317801e-06
7498922601567648,Kauno m.,29.0,1996.0,1,ambiguous,citywide,20122,61155.0,bae057a1-5e7d-4f8f-b6b2-7c2cf51afab8,28.999892065010798,Šilainių sen.,494649.80932389677,6090974.922940333,3.721903105713409e-06
74280645462849251,Kauno m.,24.0,1939.0,1,ambiguous,citywide,17670,12815.0,E8EABD14-F888-422C-ABA7-C5C8CCEC5C25,24.000599999125676,Šančių sen.,496818.5500000001,6081148.900000001,2.4999651075940932e-05
74465166752557974,Kauno m.,23.0,1985.0,1,ambiguous,citywide,17115,23510.0,B614982E-50C9-49D2-BD1F-20276B84190F,23.003700001622736,Vilijampolės sen.,493912.0850999998,6087234.5699,0.0001608566976387671
74438417358628897,Kauno m.,41.0,1979.0,1,ambiguous,citywide,26058,61044.0,9f1bcbe7-7777-4a80-b47c-63f8305ae147,40.99718746622927,Šilainių sen.,489915.4371500001,6087957.446799999,6.86007376287101e-05
745561703323111,Kauno m.,19.6,1988.0,1,ambiguous,citywide,14849,18161.0,61B713EA-AE1C-4E23-B7E5-805911FBD32D,19.599843600441538,Gričiupio sen.,496788.1164327962,6086044.567164936,7.97960114651275e-06
75218415362338961,Aleksoto sen.,88.0,1963.0,1,ambiguous,district,8072,45945.0,7408484E-4DF3-481F-8B85-2E45FC80446A,87.993479118974,Aleksoto sen.,492642.6684034745,6080529.915020978,7.410366635962617e-05
64914264432763449,Žaliakalnio sen.,133.0,2006.0,1,ambiguous,district,4490,4955.0,FE22565D-20A3-466E-AB44-0524EB85A450,133.03229999221375,Žaliakalnio sen.,495483.23499999987,6086921.829999999,0.00024282759930560616
74457958772843405,Kauno m.,17.0,1960.0,0,ambiguous,citywide,12896,7495.0,20E3F8ED-B037-4A40-9933-B4B5DFBA6909,17.000950002374314,Aleksoto sen.,495416.22617561574,6080355.553315051,5.588093123831683e-05
75692104472339039,Šilainių sen.,127.0,1921.0,1,ambiguous,district,7211,60953.0,c793dae6-8850-4cd6-9eea-e92425f21418,126.99693337398688,Šilainių sen.,489605.09373538237,6087120.620181742,2.41469530557481e-05
74574341261084698,Kauno m.,76.0,1985.0,1,ambiguous,citywide,39026,28941.0,9BB17511-E837-4258-957B-9FEA8C0AE828,76.00019999650326,Petrašiūnų sen.,500716.9141108777,6085159.363760909,2.6315294752166096e-06
74481289250538124,Kauno m.,28.0,1988.0,1,ambiguous,citywide,19655,64435.0,b8b3c45b-50c8-439c-a780-10936b21dc7b,27.999818957143066,Eigulių sen.,496841.2465692256,6087032.037176935,6.465837222524584e-06
74458994533711534,Kauno m.,42.0,1962.0,1,ambiguous,citywide,26550,6596.0,DBE3FC5B-9F53-4252-8AFB-10AB81624EF3,42.000799998725576,Aleksoto sen.,490622.12500000006,6080355.694999998,1.9047407301187036e-05
74247215486017079,Petrašiūnų sen.,37.0,1985.0,1,ambiguous,district,3317,26769.0,27A1C477-AE36-4419-B471-388351DB8B67,37.009181649633234,Petrašiūnų sen.,504880.2361951856,6086696.615989485,0.0002481219080037178
74956213255647178,Kauno m.,58.94,1980.0,1,ambiguous,citywide,34178,64659.0,124e2390-9f01-41ea-9d03-c44464d7d31a,58.93662829356974,Šilainių sen.,489544.7028938819,6088312.325524093,5.720737825587463e-05
74558496163756482,Kauno m.,25.0,1937.0,1,ambiguous,citywide,18210,29207.0,0A56472F-66B2-41A7-B47B-01701314B5D5,25.00039999837093,Gričiupio sen.,497989.3960000001,6085158.809300002,1.5999806839861463e-05
64860975610940508,Kauno m.,113.0,2021.0,2,ambiguous,citywide,40458,28383.0,5005B8C4-ECA5-47E5-8FF8-3B854CBD439A,113.00140475214393,Vilijampolės sen.,492602.57995507575,6086460.344617892,1.2431357632181061e-05
85415642673327366,Aleksoto sen.,153.0,2010.0,1,ambiguous,district,7261,62512.0,957e124c-f5b2-4bf8-b6fb-6b2c66627ec6,153.03387515862977,Aleksoto sen.,493446.8861865683,6082873.783274666,0.00022138175880392907
74407583944752068,Kauno m.,43.0,1987.0,1,ambiguous,citywide,27002,35176.0,D2DFDF38-46A4-464C-9014-D1132BA28EBA,43.00166006778807,Petrašiūnų sen.,501204.9332000003,6084448.050349999,3.860548242862194e-05
74301623231110475,Kauno m.,5.0,1971.0,0,ambiguous,citywide,345,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.8756353898440936
64762633831421348,Kauno m.,114.0,2023.0,1,ambiguous,citywide,40400,23419.0,2F1EF9E1-3F75-4C11-A837-64C07AD362F6,113.99804799935723,Petrašiūnų sen.,500230.7305125479,6086676.85942219,1.7122959253157433e-05
74508252750601162,Petrašiūnų sen.,41.0,2000.0,1,ambiguous,district,3428,20050.0,0BC426CB-9074-4FC7-9C22-D4E4E30241EC,41.0112540864619,Petrašiūnų sen.,500546.5311967136,6084397.565267948,0.0002744522482407419
74277316638809363,Kauno m.,21.0,1939.0,1,ambiguous,citywide,15889,28359.0,7954F990-38CB-4317-9E88-38DC85F535ED,21.000499999102203,Vilijampolės sen.,492868.10720000026,6086517.1454,2.3809197616131428e-05
65088772824911989,Petrašiūnų sen.,2342.0,2014.0,1,ambiguous,district,324,15345.0,27B35A7E-9169-4978-838D-4336BA602EAE,2338.925200070082,Petrašiūnų sen.,500067.0300816091,6085047.939786647,0.001313757533283777
75154251668970551,Šilainių sen.,152.0,1992.0,1,ambiguous,district,6764,60538.0,8cc70905-f777-4d56-8603-da49abc40530,152.01596744693106,Šilainių sen.,489487.268343476,6088541.676850977,0.00010504347570794437
7451803742411299,Kauno m.,18.0,1964.0,1,ambiguous,citywide,13645,12810.0,E5470CB3-C0D5-46A3-9ABF-28319CADAD23,18.000599997430665,Panemunės sen.,499372.8338694433,6080718.06656832,3.333263505433948e-05
75611143584179752,Eigulių sen.,99.0,1959.0,1,ambiguous,district,781,8172.0,801543EE-7D33-4B1C-BFA1-9CACD66D3845,99.00499999496154,Eigulių sen.,498234.8249999999,6088169.610000001,5.0503724277284334e-05
74183952054920316,Šilainių sen.,376.0,2001.0,2,ambiguous,district,2268,24189.0,D0F91F28-E4C1-400E-BFA2-29D128152CD2,375.8967491801073,Šilainių sen.,490468.34487514343,6088630.497793839,0.0002746409547702555
74545088391250763,Kauno m.,14.0,1979.0,1,ambiguous,citywide,10423,38523.0,CFB723D0-EC6D-4CE0-93F1-DCBE2FE943A2,13.998468149964506,Gričiupio sen.,498218.1656500003,6085042.26175,0.00010942384624845758
64924947580682277,Dainavos sen.,115.0,2019.0,2,ambiguous,district,486,37913.0,1B1759D8-0A86-4CA0-909D-C01D8B50D621,114.99013537177144,Dainavos sen.,497929.69675311254,6087468.1827339325,8.578305516149243e-05
64904691973294418,Kauno m.,26.0,1982.0,1,ambiguous,citywide,18729,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
74457061308652872,Kauno m.,41.0,1950.0,1,ambiguous,citywide,26058,61044.0,9f1bcbe7-7777-4a80-b47c-63f8305ae147,40.99718746622927,Šilainių sen.,489915.4371500001,6087957.446799999,6.86007376287101e-05
75602515396222522,Aleksoto sen.,93.0,1961.0,1,ambiguous,district,8132,38355.0,B83FA852-A8A2-4333-85E2-963854C6A441,92.99477899409534,Aleksoto sen.,491491.75716653577,6081516.157175087,5.6141424337852186e-05
64715615042736194,Kauno m.,1758.0,2009.0,1,ambiguous,citywide,1759,15918.0,497E157D-13B7-4CD9-BD93-E1E9D6839FB3,1756.7440000093393,Dainavos sen.,499765.0926804958,6087288.9352570465,0.0007147035710826088
7565202340566532,Žaliakalnio sen.,127.0,1937.0,1,ambiguous,district,4535,8464.0,8E2E42B7-7D16-477E-ABE5-DD32B4731357,126.99879998900816,Žaliakalnio sen.,494597.6000000001,6086018.890000001,9.448950089030461e-06
74412405999441933,Petrašiūnų sen.,36.0,1972.0,1,ambiguous,district,3286,20663.0,79184C13-2A6C-4CCF-83BF-C42744C9A6A5,35.99260000334829,Petrašiūnų sen.,502604.09419999976,6085616.242300001,0.0002055765919672936
75631490509835489,Vilijampolės sen.,38.0,1980.0,1,ambiguous,district,3072,47285.0,e8a10eaa-5c92-49ae-9103-251bf906b46a,38.00377657364652,Vilijampolės sen.,493546.3028499998,6086931.695050001,9.937857879904755e-05
64781743129334657,Kauno m.,207.0,2023.0,1,ambiguous,citywide,28948,65662.0,cd70edb8-dc12-4280-be4a-0c5dd927ecba,207.00038533371128,Aleksoto sen.,493572.88842020574,6080285.245839828,1.861513781342694e-06
74275631394110281,Kauno m.,26.0,1958.0,1,ambiguous,citywide,18729,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
74718483525825413,Kauno m.,38.0,1983.0,1,ambiguous,citywide,24483,47285.0,e8a10eaa-5c92-49ae-9103-251bf906b46a,38.00377657364652,Vilijampolės sen.,493546.3028499998,6086931.695050001,9.937857879904755e-05
75509699069350844,Kauno m.,704.0,1974.0,1,ambiguous,citywide,5090,1813.0,1A42683A-07A8-42B3-A01F-F486F9A74CF5,703.7351706788359,Vilijampolės sen.,492923.56448467576,6085452.418168006,0.00037624878571485
74469794625320704,Kauno m.,24.0,1992.0,1,ambiguous,citywide,17670,12815.0,E8EABD14-F888-422C-ABA7-C5C8CCEC5C25,24.000599999125676,Šančių sen.,496818.5500000001,6081148.900000001,2.4999651075940932e-05
75539295892133457,Žaliakalnio sen.,22.0,1968.0,1,ambiguous,district,1571,1885.0,F8D5039D-F680-4000-8D17-F252286B2208,22.001560738774398,Žaliakalnio sen.,494674.3007895962,6085548.794893339,7.094015525099806e-05
74407702920693986,Kauno m.,20.0,1951.0,1,ambiguous,citywide,15162,42659.0,62E3BCEC-CF1A-411E-BD41-7C2CD1C41A70,20.000999999978582,Aleksoto sen.,493055.17640744965,6080852.427823423,4.9998748970825346e-05
74315342281558741,Kauno m.,21.0,1979.0,1,ambiguous,citywide,15889,28359.0,7954F990-38CB-4317-9E88-38DC85F535ED,21.000499999102203,Vilijampolės sen.,492868.10720000026,6086517.1454,2.3809197616131428e-05
74255641191331004,Vilijampolės sen.,16.0,1924.0,1,ambiguous,district,1447,15537.0,23DACAD4-D679-4AFE-8F42-D7DCC09F7CB1,16.00640000079423,Vilijampolės sen.,493966.12000000017,6087761.839999999,0.00039992007094635795
75410263539195985,Kauno m.,63.0,1982.0,1,ambiguous,citywide,35632,66119.0,f09ffdff-214b-4829-8cd2-c151a289cb32,63.00000373683122,Šilainių sen.,493820.5972292782,6089326.045856123,5.931477975451571e-08
74320351842667026,Kauno m.,20.0,1962.0,1,ambiguous,citywide,15162,42659.0,62E3BCEC-CF1A-411E-BD41-7C2CD1C41A70,20.000999999978582,Aleksoto sen.,493055.17640744965,6080852.427823423,4.9998748970825346e-05
74453528442070163,Kauno m.,24.0,1964.0,1,ambiguous,citywide,17670,12815.0,E8EABD14-F888-422C-ABA7-C5C8CCEC5C25,24.000599999125676,Šančių sen.,496818.5500000001,6081148.900000001,2.4999651075940932e-05
64781192353496886,Kauno m.,138.0,1991.0,2,ambiguous,citywide,38414,30606.0,FE8E5597-C399-4227-963B-C765E631247A,137.99989187637405,Žaliakalnio sen.,494873.5292669438,6086490.138844004,7.835048432269787e-07
74882253248055045,Kauno m.,26.0,1968.0,1,ambiguous,citywide,18729,30248.0,0E85D2CF-C288-45B7-B007-683BF429F192,25.999763854411132,Vilijampolės sen.,492539.84290740883,6085427.240912551,9.0825638952019e-06
64862758341550517,Kauno m.,168.0,2021.0,1,ambiguous,citywide,34505,28627.0,12863140-1929-40AB-BF11-8F4266B236FC,168.00000000324567,Šilainių sen.,492124.72583082394,6086548.739690439,1.9319656985317124e-11
74575175603678115,Kauno m.,528.0,1984.0,1,ambiguous,citywide,6788,10742.0,000E4443-DACE-4F5C-9E53-22496BE3FF22,527.9482923735543,Centro sen.,495121.57197764126,6084014.0203828,9.793590625672977e-05
7499701868459685,Kauno m.,20.0,1931.0,1,ambiguous,citywide,15162,42659.0,62E3BCEC-CF1A-411E-BD41-7C2CD1C41A70,20.000999999978582,Aleksoto sen.,493055.17640744965,6080852.427823423,4.9998748970825346e-05
7476621707133943,Kauno m.,31.0,1973.0,1,ambiguous,citywide,21068,37956.0,D74F9B33-AA42-4A40-9357-73300279589E,31.000705796529928,Vilijampolės sen.,491720.46673969046,6086516.7864471385,2.2767370819298804e-05
74951527550131472,Kauno m.,24.0,1956.0,1,ambiguous,citywide,17670,12815.0,E8EABD14-F888-422C-ABA7-C5C8CCEC5C25,24.000599999125676,Šančių sen.,496818.5500000001,6081148.900000001,2.4999651075940932e-05
87378056285696892,Šilainių sen.,224.0,2007.0,1,ambiguous,district,4992,2040.0,742B641F-6D20-49D7-A2C9-5D7D2C57DC63,223.9997783113541,Šilainių sen.,493270.25575787487,6087961.285927679,9.896819443966365e-07
75635696788368748,Aleksoto sen.,324.0,1949.0,1,ambiguous,district,2544,53420.0,32fd9ab4-479a-469c-8e26-442aa6d966ee,323.5384213688254,Aleksoto sen.,494754.2761728058,6079960.943133843,0.0014256411484492304
74285204159249857,Kauno m.,10.0,1937.0,1,ambiguous,citywide,6494,3192.0,1E9685FE-87AF-4400-866F-38F9F4075B25,12.001999996529893,Šilainių sen.,492618.23000000004,6090486.250000001,0.182488209284148
75028607185247065,Kauno m.,27.0,1977.0,1,ambiguous,citywide,19219,8089.0,00F782A1-B0D3-4C33-BBDC-F90B7180B226,26.998350001438148,Panemunės sen.,496870.9255026141,6077850.352718684,6.111292520305511e-05
74217859784489248,Petrašiūnų sen.,98.0,2001.0,2,ambiguous,district,3505,8298.0,5936AC59-29CE-43DF-A1D0-B6B7CDF52B28,97.9781500014238,Petrašiūnų sen.,501478.8624632161,6082233.776220437,0.00022298402823572872
75602998551637782,Žaliakalnio sen.,96.0,1960.0,2,ambiguous,district,4699,2265.0,18F44E0A-DBEA-476D-8F08-C6E82718B8A7,95.9992499995539,Žaliakalnio sen.,494485.3152499646,6085539.121074682,7.812535164575252e-06
74524832832716742,Kauno m.,42.0,1958.0,1,ambiguous,citywide,26550,6596.0,DBE3FC5B-9F53-4252-8AFB-10AB81624EF3,42.000799998725576,Aleksoto sen.,490622.12500000006,6080355.694999998,1.9047407301187036e-05
75602840884786332,Žaliakalnio sen.,82.0,1960.0,1,ambiguous,district,4602,12197.0,3BD00194-1743-4E0A-BF60-8963806C4F5B,81.97630000471958,Žaliakalnio sen.,494401.7050000002,6086334.680000002,0.00028906610827039714
64816686925593864,Kauno m.,43.0,2026.0,2,ambiguous,citywide,27002,35176.0,D2DFDF38-46A4-464C-9014-D1132BA28EBA,43.00166006778807,Petrašiūnų sen.,501204.9332000003,6084448.050349999,3.860548242862194e-05
75542830824492146,Šilainių sen.,95.0,1968.0,2,ambiguous,district,7356,48531.0,139A8A6B-2DA8-4F0E-A663-EF46A4DD80E4,94.97910681352121,Šilainių sen.,492412.0470237624,6090148.5533655705,0.00021995246649453293
75632463012156315,Kauno m.,23.0,1986.0,1,ambiguous,citywide,17115,23510.0,B614982E-50C9-49D2-BD1F-20276B84190F,23.003700001622736,Vilijampolės sen.,493912.0850999998,6087234.5699,0.0001608566976387671
