dirbt_id,seniunijos_pavad,obje_tipas,pask_tipas,aukstu_skaicius,atr_uzstatytas_plotas,stat_pabaigos_metai,status,n_candidates,n_categorical_pool,best_unikalus_nr,best_b_area,log_area_dist
75636698365310742,Žaliakalnio sen.,20,110,1,108.0,1948.0,ambiguous,14616,15727,199000199013,107.99345000005532,6.064998680965772e-05
74488680186741693,Kauno m.,28,240,1,51.0,1972.0,ambiguous,1839,3176,199910228030,51.00219564373503,4.305091123812943e-05
74492684437413553,Kauno m.,28,240,1,27.0,1995.0,ambiguous,995,3176,199300179020,26.94290380843917,0.00211691284124349
74996607036784638,Kauno m.,28,240,0,137.0,1957.0,ambiguous,8,14,440030927256,134.89610000773203,0.015476073278936298
74830381193744383,Kauno m.,28,240,1,22.0,1995.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
75207139337335444,Vilijampolės sen.,22,210,1,138.0,1993.0,ambiguous,80,170,199200060039,136.8600559455429,0.008294770853579436
74578370635489222,Kauno m.,28,240,0,20.0,1962.0,ambiguous,2,14,199280332056,20.6112000027217,0.030102343948493093
75646492572093577,Žaliakalnio sen.,22,296,1,14.0,1982.0,ambiguous,62,352,199620185204,14.057499999757857,0.004098731551736012
74450971232520827,Kauno m.,28,240,1,24.0,1979.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
65109945273877215,Panemunės sen.,20,110,1,202.0,2012.0,ambiguous,10681,15727,440020761319,202.0113651405787,5.626148946458187e-05
87444625942623477,Petrašiūnų sen.,20,110,2,148.0,2004.0,ambiguous,6767,8034,440024411018,147.97269812226452,0.0001844891639404267
75609258755735986,Petrašiūnų sen.,20,140,2,241.0,1959.0,ambiguous,652,821,199290218012,241.07875000689646,0.0003267101385233673
74559454686944943,Kauno m.,28,240,1,21.0,1992.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
75617749157600861,Aleksoto sen.,20,110,2,104.0,1958.0,ambiguous,7096,8034,199900278019,104.00834005584943,8.018962943179275e-05
65325721969040962,Aleksoto sen.,20,110,2,189.0,2009.0,ambiguous,5797,8034,199360187017,188.9657119717981,0.0001814345968957909
74511541866886452,Kauno m.,22,296,1,216.0,1940.0,ambiguous,111,352,199720058015,215.19851227883134,0.003717492622889118
7444767543118587,Kauno m.,28,240,1,30.0,1975.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
65173823175004017,Kauno m.,28,240,1,27.0,2010.0,ambiguous,995,3176,199300179020,26.94290380843917,0.00211691284124349
74249987135495035,Panemunės sen.,28,240,1,22.0,1994.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
7561117925058311,Kauno m.,20,110,2,75.0,1995.0,ambiguous,6141,8034,440040065349,75.00372912924772,4.972048721896272e-05
74906642224075587,Kauno m.,28,240,1,19.95,1910.0,ambiguous,615,3176,440027549862,20.046249997112902,0.004812960360987439
74743025758032475,Kauno m.,28,240,1,23.0,1990.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
74272537139193046,Kauno m.,28,240,1,14.0,1972.0,ambiguous,297,3176,190021051033,14.002474562702611,0.00017673885952573798
74872011271277891,Kauno m.,28,240,1,18.0,1984.0,ambiguous,504,3176,199620475038,18.02892226261338,0.0016055028576857922
74298872335447769,Šančių sen.,28,240,1,22.0,1963.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
64821120650741637,Kauno m.,20,110,2,85.0,1979.0,ambiguous,6673,8034,190020920011,84.97022799308391,0.00035032025987291604
74571246242691083,Kauno m.,28,240,1,22.0,1955.0,ambiguous,739,3176,199270002032,22.042988585359026,0.0019521199805661027
64708668026479593,Kauno m.,20,120,1,242.0,2025.0,ambiguous,812,1391,440050900426,241.7256266381488,0.0011344174307339472
74734244465544525,Kauno m.,28,240,1,30.0,1942.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
74566709823534735,Kauno m.,28,240,0,5.0,1936.0,no_match,0,14,,,
7570029800616819,Šančių sen.,20,120,1,96.0,1908.0,ambiguous,1287,1391,199370127010,95.88722820723471,0.0011753966827523499
75655250455273215,Šančių sen.,20,120,1,111.0,1936.0,ambiguous,1325,1391,199330139016,111.02630129650154,0.00023692054924140393
64782634743741394,Kauno m.,20,110,2,153.0,2024.0,ambiguous,6714,8034,199910211010,153.00469999953845,3.0718479414382216e-05
74996320018136831,Kauno m.,28,240,1,20.0,1991.0,ambiguous,617,3176,440027549862,20.046249997112902,0.002309830142869007
65189050852779276,Petrašiūnų sen.,22,220,1,248.0,1991.0,ambiguous,546,1208,199890260027,249.2042999520216,0.004844295623612993
65168331452394895,Aleksoto sen.,20,110,1,101.0,2014.0,ambiguous,14391,15727,199680230015,101.00339999740328,3.3662774028719866e-05
74557390586822897,Kauno m.,28,240,1,30.0,1971.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
74134015881792789,Dainavos sen.,20,110,2,110.0,2002.0,ambiguous,7087,8034,199960005012,110.00487143862753,4.428482511720233e-05
75650447991847183,Kauno m.,22,224,5,221.0,1965.0,no_match,0,1,,,
74283000076406799,Kauno m.,28,240,1,55.0,1971.0,ambiguous,1925,3176,440043133599,55.04719999694005,0.0008578137351182846
89078790380124687,Šančių sen.,20,110,2,164.0,2004.0,ambiguous,6497,8034,440012434685,163.99815089737675,1.1275079558892287e-05
74932208211449455,Petrašiūnų sen.,20,110,2,85.0,1992.0,ambiguous,6673,8034,190020920011,84.97022799308391,0.00035032025987291604
75643069013963934,Centro sen.,20,120,2,145.0,1940.0,ambiguous,2157,2464,440009545364,145.01160423486238,8.002600378187452e-05
75585956260827841,Šančių sen.,20,110,2,92.0,1963.0,ambiguous,6939,8034,199320249014,92.0203086720965,0.0002207220749221861
75388576857281869,Šilainių sen.,20,140,9,515.0,1985.0,ambiguous,297,303,199870039013,515.1277314420325,0.0002479914651134507
65114403384614272,Panemunės sen.,28,240,1,114.0,2012.0,ambiguous,2093,3176,440061637363,113.90703506632809,0.0008158145605374756
75023847833210505,Kauno m.,28,240,1,35.0,1935.0,ambiguous,1368,3176,199730192028,35.120799997296,0.003445485984352459
74470922175876808,Kauno m.,28,240,1,58.0,1971.0,ambiguous,1992,3176,440028098953,57.99539177605002,7.945529355701808e-05
75606336260806317,Šančių sen.,20,140,3,245.97,1960.0,ambiguous,163,210,440009567419,245.41585779950577,0.002255426877296074
75341333679908778,Aleksoto sen.,20,110,2,213.0,1992.0,ambiguous,5157,8034,190020256016,213.00650000739748,3.051600103631813e-05
64899212574323031,Kauno m.,20,110,1,213.0,2020.0,ambiguous,9929,15727,529490066018,213.0034721359701,1.6300974978733507e-05
75637256884460657,Aleksoto sen.,20,120,1,90.0,1947.0,ambiguous,1243,1391,199270082014,89.92289999222886,0.0008570339016733541
7428454585428719,Kauno m.,28,240,1,21.0,1975.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
74255373581328624,Kauno m.,28,240,1,20.0,1955.0,ambiguous,617,3176,440027549862,20.046249997112902,0.002309830142869007
75659303558731322,Centro sen.,22,225,3,4832.0,1935.0,confident,1,7,199350359018,3997.7670488177964,0.18952449318090459
74435370290659247,Kauno m.,28,240,1,49.0,1981.0,ambiguous,1777,3176,199080029036,49.00504426796847,0.00010293894585977625
75340692607134566,Kauno m.,22,220,1,514.0,1992.0,ambiguous,518,1208,199910155010,514.5488183974796,0.0010671704439264573
74401089968271258,Kauno m.,28,240,1,28.0,1975.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
74736511666000802,Kauno m.,28,240,1,21.0,1967.0,ambiguous,683,3176,199570356022,20.99824999592453,8.333699983475995e-05
64978626536545583,Žaliakalnio sen.,22,240,1,5.0,2015.0,no_match,0,264,,,
74458440125012099,Kauno m.,28,240,1,37.0,1984.0,ambiguous,1439,3176,440023510410,36.97549517472136,0.0006625119877079477
64861413193302395,Kauno m.,28,240,1,7.0,1981.0,ambiguous,39,3176,440002584574,12.29224999792967,0.5630588332691764
80604780479817867,Šilainių sen.,20,110,1,125.0,2006.0,ambiguous,14638,15727,199630136013,124.9978000054907,1.760011095619518e-05
74415720661745718,Panemunės sen.,28,240,1,56.0,1989.0,ambiguous,1946,3176,199240070075,55.98519746826795,0.0002643658653633807
74957296113892694,Kauno m.,28,240,0,8.0,1926.0,ambiguous,2,14,440037465764,19.353600001105665,0.8834369070602066
65258241920952864,Panemunės sen.,20,110,1,145.0,2014.0,ambiguous,14102,15727,199320291018,144.99899999988173,6.8965763206918496e-06
75091362776559673,Dainavos sen.,22,295,1,130.0,1973.0,ambiguous,5,6,199730152016,118.49286094467743,0.09268173688780657
65040665894878141,Vilijampolės sen.,22,222,1,610.0,1971.0,ambiguous,259,917,199600297025,601.9603500086131,0.013267377800717739
65324995334101896,Kauno m.,20,110,1,87.0,2007.0,ambiguous,13500,15727,529500163017,87.00095476772138,1.097428140717227e-05
75215422647311875,Aleksoto sen.,20,110,1,78.1,1965.0,ambiguous,12537,15727,199460064019,78.10037176798791,4.7601421648835185e-06
64855005181139805,Kauno m.,20,110,1,176.0,2021.0,ambiguous,12357,15727,440056740731,175.9801543347779,0.00011276581931518592
74246607949915333,Kauno m.,28,240,1,29.0,1990.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
75004405809188754,Kauno m.,28,240,1,30.37,1988.0,ambiguous,1163,3176,199920153020,30.356899998429604,0.00043143983223048465
74268136996293421,Kauno m.,28,240,1,30.0,1958.0,ambiguous,1147,3176,440053929710,29.989079681954312,0.00036407686946393625
75602703566473459,Šilainių sen.,20,110,2,107.0,1960.0,ambiguous,7095,8034,199950093013,107.02948266375243,0.0002755009596997482
65152954774186519,Šilainių sen.,20,110,1,150.0,2024.0,ambiguous,13886,15727,199240083010,149.9969999997802,2.000020146741832e-05
74865175351922955,Šančių sen.,20,110,1,161.0,1930.0,ambiguous,13267,15727,199270088010,161.01834999997598,0.00011396866045565446
75616693053070796,Aleksoto sen.,20,110,1,82.0,1958.0,ambiguous,13015,15727,199350367010,82.02977420216645,0.00036303412155813675
8111949776563937,Vilijampolės sen.,20,110,1,185.0,2013.0,ambiguous,11768,15727,199250369012,185.0027499973299,1.4864739951825356e-05
75001921296786705,Kauno m.,28,240,1,15.0,1947.0,ambiguous,354,3176,440023993764,14.810749998136423,0.01269693277208983
64734645418139378,Kauno m.,20,110,1,161.0,2025.0,ambiguous,13267,15727,199270088010,161.01834999997598,0.00011396866045565446
74596781041948099,Aleksoto sen.,20,110,1,55.0,1954.0,ambiguous,8429,15727,199280234011,54.96569999581501,0.0006238309818185073
79678642896193572,Aleksoto sen.,24,266,1,44.0,1970.0,ambiguous,83,97,529780437014,44.35454999476745,0.008025662467200156
75492618475811624,Aleksoto sen.,22,224,2,468.0,1973.0,ambiguous,43,117,199730059040,458.8092401232114,0.019833771102349296
74614989848359375,Kauno m.,28,240,1,25.14,1988.0,ambiguous,907,3176,199600009029,25.196699997465313,0.0022528302987159243
75537871653958463,Centro sen.,22,220,1,34.81,1968.0,ambiguous,264,1208,199930394012,34.967090516136636,0.004502646366498997
65110486646848556,Šilainių sen.,20,110,2,209.0,2014.0,ambiguous,5271,8034,190010129019,208.9459499998225,0.00025864588700486024
64821705078034031,Kauno m.,22,266,1,119.0,2020.0,ambiguous,155,332,440045227010,118.9964895107399,2.9500344879807017e-05
74946012783041929,Petrašiūnų sen.,28,240,1,18.0,1972.0,ambiguous,504,3176,199620475038,18.02892226261338,0.0016055028576857922
74480551625179484,Kauno m.,28,240,1,44.0,1967.0,ambiguous,1647,3176,440023080940,43.90603878903235,0.0021377654606191676
74584452991991013,Petrašiūnų sen.,28,240,2,17.0,1970.0,ambiguous,6,123,440028268844,28.644961858931527,0.5217642322946769
64775098547223145,Kauno m.,20,110,1,154.0,2024.0,ambiguous,13695,15727,529920040017,154.00366636475323,2.3807279936782777e-05
86716027538561391,Šilainių sen.,22,222,1,103.0,1961.0,ambiguous,299,917,190010372010,103.41689999848083,0.0040394034146995494
75696392766490844,Šančių sen.,22,210,2,783.0,1917.0,ambiguous,122,274,199640162018,785.8356664995893,0.003614998878764375
74484818458089228,Kauno m.,28,240,1,12.0,1971.0,ambiguous,208,3176,440002584574,12.29224999792967,0.02406233253648926
74163044422392785,Panemunės sen.,22,222,1,64.0,1976.0,ambiguous,328,917,190020436014,64.0002375923414,3.7123734442090495e-06
74993855525541928,Kauno m.,28,240,1,25.0,1976.0,ambiguous,903,3176,440050743778,24.990042994721314,0.00039835954577638333
75008751985460961,Kauno m.,28,240,1,24.0,1939.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
75091624094545145,Petrašiūnų sen.,22,296,1,14.0,1975.0,ambiguous,62,352,199620185204,14.057499999757857,0.004098731551736012
75628034680629688,Šančių sen.,20,140,2,202.0,1954.0,ambiguous,740,821,199360435016,202.3255499811534,0.0016103362823320921
64915631686448774,Šilainių sen.,20,110,2,45.0,2020.0,ambiguous,2859,8034,199200260019,45.004458689276085,9.907707561751522e-05
7570894862773199,Centro sen.,20,110,2,215.0,1992.0,ambiguous,5089,8034,440007184205,215.01549271332317,7.205653560138359e-05
64779801965351477,Kauno m.,20,110,1,173.0,2022.0,ambiguous,12523,15727,529920391015,173.00754998798834,4.364059680028731e-05
75652794605126986,Centro sen.,24,140,3,181.0,1937.0,ambiguous,265,370,199390059019,181.11685288281623,0.0006453877301870747
75009013023265861,Kauno m.,28,240,1,26.0,1989.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
7488709961667378,Kauno m.,28,240,1,26.0,1976.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
74492815655004069,Kauno m.,28,240,1,35.0,1985.0,ambiguous,1368,3176,199730192028,35.120799997296,0.003445485984352459
7501061974270587,Kauno m.,28,240,1,41.0,1971.0,ambiguous,1541,3176,199390440029,41.00460000060461,0.00011218884329400325
64954098302876892,Aleksoto sen.,20,110,1,170.0,2018.0,ambiguous,12707,15727,440009323886,170.0095670885646,5.627540806596443e-05
8828867672092254,Petrašiūnų sen.,20,110,1,83.0,2017.0,ambiguous,13119,15727,199360423014,83.00489999570176,5.90343502304691e-05
74885113123481131,Kauno m.,28,240,1,13.0,1939.0,ambiguous,262,3176,199180028031,12.808198848106617,0.01486385658262579
64749453374349689,Kauno m.,20,120,2,138.0,2025.0,ambiguous,2188,2464,529680187017,137.89661830413638,0.0007494234712819292
74803885959165456,Kauno m.,28,240,1,11.0,1927.0,ambiguous,173,3176,440002584574,12.29224999792967,0.11107370952611895
74987831205992256,Kauno m.,28,240,1,16.0,1980.0,ambiguous,406,3176,440052806336,16.03196284859298,0.001995685331706021
75631922991930972,Žaliakalnio sen.,20,110,1,68.0,1952.0,ambiguous,10955,15727,199350307010,67.98379999127593,0.00023826380497915522
65323126853534697,Petrašiūnų sen.,20,110,1,186.0,2007.0,ambiguous,11692,15727,529750303016,186.0022628892259,1.2165997100410664e-05
74456463757197638,Kauno m.,28,240,1,31.0,1981.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
65073491543584383,Petrašiūnų sen.,20,110,1,194.0,2017.0,ambiguous,11182,15727,199820020019,193.9976999917535,1.1855782890535238e-05
74470577945905461,Kauno m.,28,240,1,24.0,1986.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
6506418367405184,Žaliakalnio sen.,20,110,2,117.0,2019.0,ambiguous,7076,8034,529800296015,117.00078491224286,6.708629145535383e-06
64915602378768478,Šilainių sen.,20,110,2,38.0,2019.0,ambiguous,1944,8034,440054107765,37.95082589490336,0.0012948934099998866
64977958195268665,Panemunės sen.,20,110,1,124.0,2020.0,ambiguous,14654,15727,199500093010,123.99972570268179,2.2120775939882265e-06
84518246487735899,Kauno m.,28,240,1,13.0,1967.0,ambiguous,262,3176,199180028031,12.808198848106617,0.01486385658262579
74478022420197465,Kauno m.,28,240,1,25.0,1983.0,ambiguous,903,3176,440050743778,24.990042994721314,0.00039835954577638333
64896707273974799,Šilainių sen.,20,110,1,97.0,2020.0,ambiguous,14221,15727,199700442019,96.99904998900165,9.793975778826791e-06
74121339537011291,Kauno m.,28,240,1,69.0,2001.0,ambiguous,2159,3176,440017018729,69.02939999856464,0.0004259961864576667
64686441285335489,Kauno m.,22,212,1,21.0,2025.0,ambiguous,27,437,199320246022,20.54299999899976,0.022002187461739098
74552374553846557,Kauno m.,28,240,1,23.0,1985.0,ambiguous,785,3176,440050269433,23.024728073147582,0.0010745560728868675
64750190766250285,Kauno m.,22,224,1,288.0,2025.0,ambiguous,233,729,199750287077,289.78860000239087,0.006191211511027639
74859819426955035,Kauno m.,28,240,1,32.0,1979.0,ambiguous,1227,3176,199490033024,32.05080792518123,0.0015864885232148573
88406512405162035,Gričiupio sen.,20,110,1,134.0,2005.0,ambiguous,14489,15727,198850029016,133.99796999718876,1.5149389462010276e-05
75613266219315758,Šilainių sen.,20,110,2,169.0,1958.0,ambiguous,6346,8034,199590151010,168.9934000006117,3.905401341608439e-05
74429625424470611,Kauno m.,28,240,1,9.0,1972.0,ambiguous,98,3176,440002584574,12.29224999792967,0.31174440498827005
75339113120931264,Centro sen.,24,140,4,198.0,1962.0,ambiguous,111,165,199930149012,197.07036817879842,0.004706166859728356
756467980963694,Petrašiūnų sen.,22,210,1,111.0,1939.0,ambiguous,71,170,199670123010,111.3583495953488,0.0032231747198858685
74269617088639703,Kauno m.,28,240,1,41.0,1962.0,ambiguous,1541,3176,199390440029,41.00460000060461,0.00011218884329400325
75644305716342841,Centro sen.,20,120,2,85.0,1939.0,ambiguous,2220,2464,440049497985,84.85268123755931,0.0017346655738172956
75095104473851856,Kauno m.,22,220,1,18.0,1960.0,ambiguous,202,1208,199760051041,17.996560293808187,0.0001911130493694735
64906114551974231,Šilainių sen.,20,110,2,85.0,2019.0,ambiguous,6673,8034,190020920011,84.97022799308391,0.00035032025987291604
64816986491679329,Kauno m.,20,110,2,43.0,2026.0,ambiguous,2589,8034,440055956130,43.050802384778166,0.001180753445001237
83661757689102612,Kauno m.,28,240,0,19.0,1996.0,ambiguous,2,14,440037465764,19.353600001105665,0.018439469573602096
74441273919256951,Kauno m.,28,240,1,31.0,1962.0,ambiguous,1191,3176,199320440073,30.96873296372617,0.0010091230668045625
74209267025656528,Šančių sen.,20,110,2,169.0,2001.0,ambiguous,6346,8034,199590151010,168.9934000006117,3.905401341608439e-05
64821468627234979,Kauno m.,20,110,2,169.0,2023.0,ambiguous,6346,8034,199590151010,168.9934000006117,3.905401341608439e-05
65307405153201145,Panemunės sen.,20,110,2,148.0,2021.0,ambiguous,6767,8034,440024411018,147.97269812226452,0.0001844891639404267
64931881092622698,Kauno m.,22,232,1,16.0,2017.0,no_match,0,18,,,
75514465580790974,Gričiupio sen.,22,214,2,1222.0,1971.0,ambiguous,23,65,199620134014,1218.0433069477078,0.003243136307495398
64798756173607003,Kauno m.,22,214,2,398.0,2023.0,ambiguous,37,65,199280228015,394.6881000195403,0.008356172501250647
74893462304197814,Kauno m.,28,240,1,29.0,1978.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
64734828302864797,Kauno m.,20,120,2,163.0,2025.0,ambiguous,2048,2464,440057457506,162.98279151659733,0.00010557909108399599
7489954657114116,Kauno m.,28,240,2,24.0,1924.0,ambiguous,20,123,440028268844,28.644961858931527,0.17692374600294736
74468940251168431,Kauno m.,28,240,1,153.0,1970.0,ambiguous,1780,3176,440057024298,153.08211316345603,0.0005365433777049233
74436216270653305,Kauno m.,22,220,1,19.0,1968.0,ambiguous,210,1208,199720361017,18.986193523152647,0.0007269208191074128
75692993970047501,Vilijampolės sen.,20,110,1,214.0,2018.0,ambiguous,9879,15727,440014956640,213.9762053549146,0.0001111961123640981
74205691482726793,Kauno m.,28,240,1,20.0,2001.0,ambiguous,617,3176,440027549862,20.046249997112902,0.002309830142869007
75026864119364253,Kauno m.,28,240,1,25.03,1997.0,ambiguous,905,3176,440050743778,24.990042994721314,0.0015976401212585145
84739388287391651,Aleksoto sen.,28,240,1,12.0,2004.0,ambiguous,208,3176,440002584574,12.29224999792967,0.02406233253648926
75341110374631509,Eigulių sen.,24,140,12,479.0,1992.0,ambiguous,33,34,199810073012,481.45050000355394,0.005102824811662465
75542027760755665,Dainavos sen.,24,140,5,924.0,1968.0,ambiguous,146,180,199630090012,924.1232999884252,0.00013343264338327998
74568865209753532,Šančių sen.,28,240,2,25.0,1965.0,ambiguous,21,123,440028268844,28.644961858931527,0.13610175148269255
65056617728120755,Šilainių sen.,20,110,2,64.0,2016.0,ambiguous,5210,8034,440048266604,63.98705704673827,0.00020225409669549776
75709703438370649,Centro sen.,24,140,2,150.0,1885.0,ambiguous,352,430,198600009026,150.52378514634643,0.003485818445048139
74833751071025689,Šančių sen.,28,240,1,26.0,1976.0,ambiguous,946,3176,440053170297,26.02109562525104,0.0008110412190998062
64911305601248886,Šilainių sen.,20,120,2,119.0,2018.0,ambiguous,2236,2464,440058658987,119.00257321651576,2.1623434411033315e-05
74991012358192222,Kauno m.,28,240,1,33.14,1973.0,ambiguous,1273,3176,440018385576,33.13319999765903,0.00020521122761785193
74109148016057405,Petrašiūnų sen.,26,266,1,26.0,1970.0,ambiguous,213,389,529870323010,26.2570500004299,0.00983798640224487
74191410766120847,Petrašiūnų sen.,24,266,1,15.0,1970.0,ambiguous,37,97,199730298018,19.15280000071302,0.24439871797265011
7562970471486867,Žaliakalnio sen.,20,110,1,87.0,1953.0,ambiguous,13500,15727,529500163017,87.00095476772138,1.097428140717227e-05
74873706181793162,Kauno m.,28,240,1,28.0,1975.0,ambiguous,1054,3176,440040127631,28.04340274881733,0.001548898009962052
74937403019666157,Kauno m.,28,240,1,38.0,1991.0,ambiguous,1466,3176,440021225961,38.020943912511775,0.0005510037619571584
74180871291915515,Kauno m.,22,222,1,81.0,1984.0,ambiguous,322,917,190020498014,80.82645727135227,0.0021448012655183035
75703205726677408,Vilijampolės sen.,22,222,2,1506.0,1941.0,ambiguous,106,243,199680369019,1518.1584948241748,0.008040954437966263
6479855558944933,Kauno m.,20,110,3,112.0,2021.0,ambiguous,81,88,198780014021,112.30682253342859,0.0027357413504001116
84554038066529016,Dainavos sen.,22,214,1,606.0,2005.0,ambiguous,39,126,199600037012,597.771046572672,0.013672170693390662
74288106041947424,Kauno m.,28,240,1,46.0,1953.0,ambiguous,1698,3176,440044986196,45.96639522582524,0.0007308055423478343
74802296056132839,Centro sen.,20,140,2,128.0,1938.0,ambiguous,740,821,199350416016,128.03899999221693,0.0003046410314038184
75686491394577907,Šančių sen.,20,110,1,153.0,1925.0,ambiguous,13748,15727,199350300019,153.00044999148156,2.9411164694792546e-06
75672733999477645,Petrašiūnų sen.,22,296,1,194.0,1960.0,ambiguous,118,352,199850117078,193.97315674498873,0.00013837686750939326
7567641496752936,Panemunės sen.,20,120,1,84.0,1930.0,ambiguous,1177,1391,199580563011,83.95919999838267,0.00048583230237131403
7442468086945199,Kauno m.,28,240,1,40.0,1979.0,ambiguous,1517,3176,529740369028,40.01455516398078,0.00036381291157594475
75672705596487394,Petrašiūnų sen.,22,222,1,79.0,1980.0,ambiguous,326,917,190020195010,79.09450000122375,0.0011954876669069137
75343190179787356,Šilainių sen.,20,120,2,232.0,2010.0,ambiguous,1280,2464,199590282014,232.37774357872257,0.0016268809918722482
74178953852363685,Kauno m.,28,240,1,7.0,1988.0,ambiguous,39,3176,440002584574,12.29224999792967,0.5630588332691764
75624451151792352,Vilijampolės sen.,20,110,1,93.0,1956.0,ambiguous,13991,15727,199530008012,92.99989999337811,1.0753405987884435e-06
81241923845792333,Eigulių sen.,20,110,2,196.0,2014.0,ambiguous,5625,8034,199250383021,196.01483550850995,7.568850550221384e-05
65117756159357457,Žaliakalnio sen.,28,240,1,10.0,2012.0,ambiguous,130,3176,440002584574,12.29224999792967,0.20638388933044371
74988786204210331,Kauno m.,28,240,1,25.0,1952.0,ambiguous,903,3176,440050743778,24.990042994721314,0.00039835954577638333
75654661445493071,Aleksoto sen.,20,110,2,90.0,1936.0,ambiguous,6869,8034,199640049010,90.0042500006808,4.7221114852114e-05
74499295857804307,Kauno m.,28,240,1,4.0,1973.0,no_match,0,3176,,,
65116534576385762,Šančių sen.,20,110,2,131.0,2015.0,ambiguous,6996,8034,199940255010,131.00583056621872,4.45071486163684e-05
75019851620651723,Kauno m.,28,240,1,32.8,1962.0,ambiguous,1258,3176,199200157020,32.83059999688119,0.0009324918285060768
74980888020177217,Centro sen.,20,140,2,142.0,1920.0,ambiguous,761,821,199290237020,142.00750000884756,5.281556894853878e-05
6495821006139102,Žaliakalnio sen.,22,212,1,484.0,1959.0,ambiguous,154,437,440058408249,485.15708721954735,0.00238782295375195
75333898476146341,Centro sen.,20,110,2,160.0,1996.0,ambiguous,6588,8034,199680068013,159.99995634165998,2.7286466242060214e-07
65339906617134222,Šilainių sen.,20,110,1,251.0,2011.0,ambiguous,7745,15727,440027584261,251.02384555894204,9.499771443532978e-05
74423921259472101,Kauno m.,28,240,1,12.0,1974.0,ambiguous,208,3176,440002584574,12.29224999792967,0.02406233253648926
7552428601611387,Petrašiūnų sen.,20,110,1,94.0,1970.0,ambiguous,14041,15727,199230049013,94.00668983734653,7.116595005385307e-05
74451761091631319,Vilijampolės sen.,28,240,1,33.0,1957.0,ambiguous,1269,3176,440057304559,32.99742574165476,7.801087141245944e-05
74286773482781246,Kauno m.,28,240,1,70.0,1969.0,ambiguous,2171,3176,529700414048,69.93270000816807,0.0009618909235236117
74303383177894672,Kauno m.,28,240,1,32.0,1988.0,ambiguous,1227,3176,199490033024,32.05080792518123,0.0015864885232148573
75021748596747456,Kauno m.,28,240,1,24.0,1933.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
75628152304743457,Šančių sen.,20,110,1,150.0,1954.0,ambiguous,13886,15727,199240083010,149.9969999997802,2.000020146741832e-05
75624599344854562,Centro sen.,20,110,2,116.0,1956.0,ambiguous,7081,8034,199900199013,115.99742299597743,2.221579868777468e-05
74449490378926911,Kauno m.,28,240,1,24.0,1959.0,ambiguous,830,3176,199480080075,23.88897094517182,0.00463694464823261
74429950814075524,Kauno m.,28,240,1,74.0,1959.0,ambiguous,2197,3176,199750084029,74.08299151979048,0.0011208786049996533
75683011940827022,Žaliakalnio sen.,24,140,1,134.0,1974.0,ambiguous,148,175,199200233010,133.7773000158414,0.0016633227348972213
75527971944886182,Kauno m.,22,220,1,19.0,1970.0,ambiguous,210,1208,199720361017,18.986193523152647,0.0007269208191074128
74835064528518347,Žaliakalnio sen.,28,240,2,24.0,1959.0,ambiguous,20,123,440028268844,28.644961858931527,0.17692374600294736
75689281525484542,Kauno m.,20,140,2,165.0,1924.0,ambiguous,767,821,199350280016,164.98340860928494,0.00010055893900151602
75594553231408568,Šančių sen.,20,110,1,123.0,1962.0,ambiguous,14669,15727,199200086015,123.00936005605591,7.609512140760444e-05
74328136403627426,Kauno m.,28,240,1,20.0,1965.0,ambiguous,617,3176,440027549862,20.046249997112902,0.002309830142869007
65148093633079954,Panemunės sen.,20,110,1,230.0,2016.0,ambiguous,8898,15727,199250281010,230.02114370980271,9.192494782794824e-05
80546798942608744,Petrašiūnų sen.,22,224,1,2680.0,2006.0,ambiguous,204,729,199730019102,2706.2773999618203,0.00975724289185198
64849038923456351,Kauno m.,28,240,2,63.0,2024.0,ambiguous,79,123,440017133552,62.94659999793545,0.0008479785125645734
74259259284924328,Kauno m.,28,240,1,29.0,1958.0,ambiguous,1106,3176,440061094300,29.048890156438162,0.0016844479839783766
75151844516265207,Vilijampolės sen.,20,110,1,178.0,1993.0,ambiguous,12229,15727,199290204016,177.99000000265892,5.618133848450668e-05
